DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,TotalPersonasSencibilizadas,COD DANE INST EDUC,MUNICIPIO_COD,FECHA DE CARGUE,ID INDICADOR,INVERSION_TOTAL,FECHA VIGENCIA,META_NACIONAL
NORTE DE SANTANDER,OCA�A,4,154498001995,54498,2018-12-31,5855,58242.75,2018-12-31,265000
ANTIOQUIA,LA UNION,6,0,5400,2020-12-31,8046,108877.4,2020-12-31,64500
CESAR,GONZALEZ,6,0,20310,2020-12-31,8046,108877.4,2020-12-31,64500
SANTANDER,PUENTE NACIONAL,21,0,68572,2020-12-31,8046,381070.8,2020-12-31,64500
GUAVIARE,SAN JOSE DEL GUAVIARE,53,195001002550,95001,2018-12-31,5855,771716.53,2018-12-31,265000
CAUCA,POPAYAN,502,219001000774,19001,2018-12-31,5855,7309466.02,2018-12-31,265000
ATLANTICO,BARRANQUILLA,69,108001003386,8001,2018-12-31,5855,1004687.56,2018-12-31,265000
CHOCO,BOJAYA,2,0,27099,2020-12-31,8046,36292.46,2020-12-31,64500
CASANARE,HATO COROZAL,90,0,85125,2020-12-31,8046,1633161.0,2020-12-31,64500
CAQUETA,FLORENCIA,465,183001001580,18001,2017-12-31,4780,6770720.52,2017-12-31,160000
CUNDINAMARCA,SIBATE,24,325740000469,25740,2018-12-31,5855,349456.54,2018-12-31,265000
CUNDINAMARCA,CHIA,4,225175000242,25175,2014-12-31,2344,473452.52,2014-12-31,18300
ATLANTICO,LURUACO,22,108421000013,8421,2015-12-31,3101,1633218.67,2015-12-31,34000
META,PUERTO LOPEZ,3,150573000015,50573,2016-12-31,3979,265627.09,2016-12-31,48000
VALLE DEL CAUCA,CALI,26,176001004485,76001,2016-12-31,3979,2302101.49,2016-12-31,48000
BOYACA,GARAGOA,18,115299000011,15299,2014-12-31,2344,2130536.36,2014-12-31,18300
RISARALDA,DOSQUEBRADAS,55,166170000027,66170,2016-12-31,3979,4869830.07,2016-12-31,48000
ATLANTICO,MALAMBO,28,108433000779,8433,2015-12-31,3101,2078641.95,2015-12-31,34000
META,VILLAVICENCIO,21,350001006685,50001,2016-12-31,3979,1859389.66,2016-12-31,48000
RISARALDA,PEREIRA,21,166001000620,66001,2016-12-31,3979,1859389.66,2016-12-31,48000
CESAR,SAN MARTIN,21,120770000098,20770,2016-12-31,3979,1859389.66,2016-12-31,48000
ANTIOQUIA,MEDELLIN,12,105001021636,5001,2014-12-31,2344,1420357.57,2014-12-31,18300
NARI�O,SAN ANDRES DE TUMACO,17,152835004923,52835,2016-12-31,3979,1505220.2,2016-12-31,48000
CALDAS,MANIZALES,50,117001004373,17001,2016-12-31,3979,4427118.25,2016-12-31,48000
VALLE DEL CAUCA,PALMIRA,14,176520002121,76520,2015-12-31,3101,1039320.97,2015-12-31,34000
MAGDALENA,FUNDACION,22,347288000352,47288,2014-12-31,2344,2603988.89,2014-12-31,18300
CALDAS,NEIRA,3,217486000227,17486,2016-12-31,3979,265627.09,2016-12-31,48000
CESAR,VALLEDUPAR,39,120001000077,20001,2014-12-31,2344,4616162.13,2014-12-31,18300
CAUCA,EL TAMBO,15,219256000158,19256,2015-12-31,3101,1113558.18,2015-12-31,34000
SANTANDER,GIRON,53,168307000537,68307,2014-12-31,2344,6273245.97,2014-12-31,18300
RISARALDA,PEREIRA,22,166001000450,66001,2014-12-31,2344,2603988.89,2014-12-31,18300
CHOCO,CONDOTO,59,127205000020,27205,2016-12-31,3979,5223999.54,2016-12-31,48000
SUCRE,LOS PALMITOS,14,270418000144,70418,2015-12-31,3101,1039320.97,2015-12-31,34000
SANTANDER,ONZAGA,17,268502000279,68502,2016-12-31,3979,1505220.2,2016-12-31,48000
VALLE DEL CAUCA,CALI,25,176001003586,76001,2014-12-31,2344,2959078.28,2014-12-31,18300
META,VILLAVICENCIO,19,150001002726,50001,2015-12-31,3101,1410507.04,2015-12-31,34000
MAGDALENA,PLATO,27,147555000627,47555,2014-12-31,2344,3195804.55,2014-12-31,18300
ATLANTICO,SOLEDAD,48,108758000198,8758,2016-12-31,3979,4250033.52,2016-12-31,48000
CUNDINAMARCA,ZIPAQUIRA,39,125899000134,25899,2015-12-31,3101,2895251.29,2015-12-31,34000
TOLIMA,IBAGUE,76,173001006161,73001,2015-12-31,3101,5642028.16,2015-12-31,34000
CUNDINAMARCA,FUSAGASUGA,7,325290001761,25290,2015-12-31,3101,519660.48,2015-12-31,34000
QUINDIO,FILANDIA,23,163272000294,63272,2015-12-31,3101,1707455.89,2015-12-31,34000
HUILA,CAMPOALEGRE,8,341132001105,41132,2016-12-31,3979,708338.92,2016-12-31,48000
META,VILLAVICENCIO,8,350001001681,50001,2015-12-31,3101,593897.7,2015-12-31,34000
ANTIOQUIA,ANDES,21,105034000014,5034,2014-12-31,2344,2485625.76,2014-12-31,18300
CUNDINAMARCA,VILLAPINZON,27,125873000403,25873,2015-12-31,3101,2004404.74,2015-12-31,34000
SUCRE,SINCELEJO,34,270001001181,70001,2016-12-31,3979,3010440.41,2016-12-31,48000
BOYACA,SABOYA,17,415632000869,15632,2016-12-31,3979,1505220.2,2016-12-31,48000
ANTIOQUIA,PE�OL,51,105541000026,5541,2016-12-31,3979,4515660.61,2016-12-31,48000
CALDAS,RIOSUCIO,36,217614000723,17614,2015-12-31,3101,2672539.65,2015-12-31,34000
HUILA,NEIVA,16,341001004559,41001,2016-12-31,3979,1416677.84,2016-12-31,48000
CORDOBA,MONTERIA,19,123001009421,23001,2015-12-31,3101,1410507.04,2015-12-31,34000
CUNDINAMARCA,SOACHA,37,125754003267,25754,2015-12-31,3101,2746776.86,2015-12-31,34000
CESAR,VALLEDUPAR,15,120001069341,20001,2015-12-31,3101,1113558.18,2015-12-31,34000
NORTE DE SANTANDER,CUCUTA,29,154001004732,54001,2015-12-31,3101,2152879.16,2015-12-31,34000
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,30,225645000244,25645,2016-12-31,3979,2656270.95,2016-12-31,48000
HUILA,NEIVA,28,241001000486,41001,2015-12-31,3101,2078641.95,2015-12-31,34000
VALLE DEL CAUCA,CARTAGO,1,176147000317,76147,2016-12-31,3979,88542.36,2016-12-31,48000
META,SAN MARTIN,14,150689000365,50689,2015-12-31,3101,1039320.97,2015-12-31,34000
CALDAS,LA DORADA,12,217380000244,17380,2014-12-31,2344,1420357.57,2014-12-31,18300
ATLANTICO,BARANOA,21,108078000673,8078,2015-12-31,3101,1558981.46,2015-12-31,34000
CESAR,CURUMANI,15,120228000642,20228,2016-12-31,3979,1328135.47,2016-12-31,48000
CAUCA,POPAYAN,17,119001001946,19001,2015-12-31,3101,1262032.61,2015-12-31,34000
META,VILLAVICENCIO,42,150001004407,50001,2015-12-31,3101,3117962.93,2015-12-31,34000
HUILA,SAN AGUSTIN,5,141668000552,41668,2015-12-31,3101,371186.06,2015-12-31,34000
CESAR,VALLEDUPAR,4,120001003602,20001,2015-12-31,3101,296948.85,2015-12-31,34000
CESAR,BOSCONIA,18,220060000018,20060,2014-12-31,2344,2130536.36,2014-12-31,18300
NARI�O,IPIALES,86,152356000191,52356,2015-12-31,3101,6384400.28,2015-12-31,34000
ATLANTICO,SOLEDAD,22,108758000074,8758,2016-12-31,3979,1947932.03,2016-12-31,48000
CUNDINAMARCA,LA CALERA,14,225377000139,25377,2015-12-31,3101,1039320.97,2015-12-31,34000
QUINDIO,CALARCA,100,163130000157,63130,2016-12-31,3979,8854236.5,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",67,111001015776,11001,2014-12-31,2344,7930329.81,2014-12-31,18300
HUILA,SAN AGUSTIN,29,341668001680,41668,2016-12-31,3979,2567728.58,2016-12-31,48000
ANTIOQUIA,TURBO,7,105837000200,5837,2015-12-31,3101,519660.48,2015-12-31,34000
CESAR,VALLEDUPAR,9,120001000603,20001,2015-12-31,3101,668134.91,2015-12-31,34000
CASANARE,MONTERREY,33,285162000289,85162,2016-12-31,3979,2921898.04,2016-12-31,48000
AMAZONAS,PUERTO ALEGRIA,1,291263000085,91530,2016-12-31,3979,88542.36,2016-12-31,48000
QUINDIO,ARMENIA,143,163001001546,63001,2017-12-31,4780,2082178.56,2017-12-31,160000
SUCRE,SAN ONOFRE,31,0,70713,2020-12-31,8046,562533.1,2020-12-31,64500
CUNDINAMARCA,SOACHA,451,325754004033,25754,2017-12-31,4780,6566870.87,2017-12-31,160000
CAUCA,SANTANDER DE QUILICHAO,11,0,19698,2020-12-31,8046,199608.5,2020-12-31,64500
NORTE DE SANTANDER,OCA�A,39,154498001196,54498,2018-12-31,5855,567866.88,2018-12-31,265000
NORTE DE SANTANDER,OCA�A,30,354498002532,54498,2018-12-31,5855,436820.67,2018-12-31,265000
BOYACA,CHISCAS,321,0,15180,2020-12-31,8046,5824940.0,2020-12-31,64500
BOGOTA,"BOGOTA, D.C.",37,111001107883,11001,2018-12-31,5855,538745.5,2018-12-31,265000
ANTIOQUIA,SANTA BARBARA,15,0,5679,2020-12-31,8046,272193.4,2020-12-31,64500
CUNDINAMARCA,SOACHA,32,125754003569,25754,2018-12-31,5855,465942.05,2018-12-31,265000
CUNDINAMARCA,BOJACA,3,0,25099,2020-12-31,8046,54438.69,2020-12-31,64500
VALLE DEL CAUCA,EL CERRITO,89,376248000996,76248,2018-12-31,5855,1295901.34,2018-12-31,265000
META,VISTAHERMOSA,31,150711001109,50711,2018-12-31,5855,451381.36,2018-12-31,265000
PUTUMAYO,ORITO,6,0,86320,2020-12-31,8046,108877.4,2020-12-31,64500
SANTANDER,PARAMO,10,0,68533,2020-12-31,8046,181462.3,2020-12-31,64500
NORTE DE SANTANDER,LOS PATIOS,399,254874000363,54405,2017-12-31,4780,5809715.02,2017-12-31,160000
SANTANDER,VALLE DE SAN JOSE,1,0,68855,2020-12-31,8046,18146.23,2020-12-31,64500
CASANARE,PAZ DE ARIPORO,661,385250001044,85250,2018-12-31,5855,9624615.62,2018-12-31,265000
HUILA,GARZON,865,141298000418,41298,2018-12-31,5855,12594996.24,2018-12-31,265000
CAUCA,PIENDAMO,208,119548000138,19548,2018-12-31,5855,3028623.37,2018-12-31,265000
CALDAS,MANIZALES,146,117001001251,17001,2018-12-31,5855,2125860.63,2018-12-31,265000
CESAR,AGUACHICA,786,120011001331,20011,2017-12-31,4780,11444701.78,2017-12-31,160000
NORTE DE SANTANDER,OCA�A,383,154498001944,54498,2018-12-31,5855,5576744.0,2018-12-31,265000
CASANARE,CHAMEZA,1,0,85015,2020-12-31,8046,18146.23,2020-12-31,64500
SANTANDER,MALAGA,36,0,68432,2020-12-31,8046,653264.3,2020-12-31,64500
GUAVIARE,CALAMAR,44,295001003526,95015,2018-12-31,5855,640670.32,2018-12-31,265000
VALLE DEL CAUCA,CALI,1670,0,76001,2020-12-31,8046,30304200.0,2020-12-31,64500
CUNDINAMARCA,GIRARDOT,9,0,25307,2020-12-31,8046,163316.1,2020-12-31,64500
ATLANTICO,BARRANQUILLA,25,308001000319,8001,2018-12-31,5855,364017.23,2018-12-31,265000
SANTANDER,BUCARAMANGA,444,168001000541,68001,2018-12-31,5855,6464946.04,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",354,111001045705,11001,2018-12-31,5855,5154484.01,2018-12-31,265000
CORDOBA,CERETE,62,223162001042,23162,2018-12-31,5855,902762.73,2018-12-31,265000
VALLE DEL CAUCA,CALI,37,376001027506,76001,2015-12-31,3101,2746776.86,2015-12-31,34000
ATLANTICO,SOLEDAD,5,308758076380,8758,2015-12-31,3101,371186.06,2015-12-31,34000
HUILA,NEIVA,7,341001004265,41001,2016-12-31,3979,619796.55,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,39,154001003779,54001,2015-12-31,3101,2895251.29,2015-12-31,34000
NORTE DE SANTANDER,CUCUTA,3,354001012319,54001,2015-12-31,3101,222711.63,2015-12-31,34000
SUCRE,SAN MARCOS,21,170708000186,70708,2014-12-31,2344,2485625.76,2014-12-31,18300
NORTE DE SANTANDER,CUCUTA,14,454001006712,54001,2015-12-31,3101,1039320.97,2015-12-31,34000
NORTE DE SANTANDER,CUCUTA,49,154001007723,54001,2015-12-31,3101,3637623.41,2015-12-31,34000
NARI�O,PASTO,14,152001005027,52001,2015-12-31,3101,1039320.97,2015-12-31,34000
ATLANTICO,BARRANQUILLA,24,108001002959,8001,2015-12-31,3101,1781693.1,2015-12-31,34000
ATLANTICO,CAMPO DE LA CRUZ,43,108137000062,8137,2015-12-31,3101,3192200.14,2015-12-31,34000
SUCRE,SAN MARCOS,21,270708000083,70708,2014-12-31,2344,2485625.76,2014-12-31,18300
CALDAS,BELALCAZAR,15,217088000217,17088,2016-12-31,3979,1328135.47,2016-12-31,48000
NARI�O,RICAURTE,26,252612000076,52612,2016-12-31,3979,2302101.49,2016-12-31,48000
PUTUMAYO,VALLE DEL GUAMUEZ,27,186865002927,86865,2016-12-31,3979,2390643.85,2016-12-31,48000
ATLANTICO,BARRANQUILLA,15,308001013461,8001,2014-12-31,2344,1775446.97,2014-12-31,18300
META,ACACIAS,8,150006000438,50006,2016-12-31,3979,708338.92,2016-12-31,48000
CAUCA,POPAYAN,40,119001003990,19001,2016-12-31,3979,3541694.6,2016-12-31,48000
BOYACA,COMBITA,24,215204000103,15204,2014-12-31,2344,2840715.15,2014-12-31,18300
VALLE DEL CAUCA,TULUA,10,176834001609,76834,2016-12-31,3979,885423.65,2016-12-31,48000
TOLIMA,IBAGUE,142,173001000367,73001,2014-12-31,2344,16807564.68,2014-12-31,18300
BOGOTA,"BOGOTA, D.C.",35,111769004188,11001,2014-12-31,2344,4142709.6,2014-12-31,18300
ANTIOQUIA,ENVIGADO,8,105266000282,5266,2016-12-31,3979,708338.92,2016-12-31,48000
BOYACA,MONGUI,14,115466000011,15466,2015-12-31,3101,1039320.97,2015-12-31,34000
NARI�O,BUESACO,47,352110000972,52110,2015-12-31,3101,3489148.99,2015-12-31,34000
HUILA,LA PLATA,3,141396000191,41396,2015-12-31,3101,222711.63,2015-12-31,34000
CORDOBA,LORICA,21,223417003001,23417,2014-12-31,2344,2485625.76,2014-12-31,18300
CORDOBA,MONTERIA,21,223001007016,23001,2015-12-31,3101,1558981.46,2015-12-31,34000
HUILA,SAN AGUSTIN,36,141668000455,41668,2015-12-31,3101,2672539.65,2015-12-31,34000
TOLIMA,IBAGUE,17,373001012577,73001,2016-12-31,3979,1505220.2,2016-12-31,48000
HUILA,NEIVA,23,141001001321,41001,2016-12-31,3979,2036474.39,2016-12-31,48000
BOYACA,SAMACA,48,215646000161,15646,2016-12-31,3979,4250033.52,2016-12-31,48000
VALLE DEL CAUCA,GUADALAJARA DE BUGA,15,376111001146,76111,2014-12-31,2344,1775446.97,2014-12-31,18300
ANTIOQUIA,ITAGUI,30,105360001098,5360,2016-12-31,3979,2656270.95,2016-12-31,48000
HUILA,PALERMO,16,341524001146,41524,2016-12-31,3979,1416677.84,2016-12-31,48000
META,SAN MARTIN,17,350689001484,50689,2014-12-31,2344,2012173.23,2014-12-31,18300
ANTIOQUIA,TURBO,4,105837001150,5837,2015-12-31,3101,296948.85,2015-12-31,34000
HUILA,YAGUARA,37,141885000013,41885,2015-12-31,3101,2746776.86,2015-12-31,34000
NARI�O,PASTO,25,352001002817,52001,2016-12-31,3979,2213559.12,2016-12-31,48000
SANTANDER,BUCARAMANGA,10,168001002714,68001,2016-12-31,3979,885423.65,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",12,311279000311,11001,2016-12-31,3979,1062508.38,2016-12-31,48000
VALLE DEL CAUCA,BUENAVENTURA,35,176109000605,76109,2014-12-31,2344,4142709.6,2014-12-31,18300
ANTIOQUIA,EL CARMEN DE VIBORAL,20,205148000582,5148,2014-12-31,2344,2367262.63,2014-12-31,18300
ANTIOQUIA,RIONEGRO,29,205615000397,5615,2014-12-31,2344,3432530.81,2014-12-31,18300
SUCRE,SINCELEJO,20,170001000091,70001,2016-12-31,3979,1770847.3,2016-12-31,48000
SANTANDER,RIONEGRO,17,168615000262,68615,2016-12-31,3979,1505220.2,2016-12-31,48000
ANTIOQUIA,BELLO,39,105088000290,5088,2014-12-31,2344,4616162.13,2014-12-31,18300
CESAR,VALLEDUPAR,53,120001000018,20001,2014-12-31,2344,6273245.97,2014-12-31,18300
HUILA,NEIVA,4,341001005652,41001,2015-12-31,3101,296948.85,2015-12-31,34000
ATLANTICO,BARRANQUILLA,33,308001078920,8001,2016-12-31,3979,2921898.04,2016-12-31,48000
CESAR,VALLEDUPAR,16,120001003751,20001,2014-12-31,2344,1893810.1,2014-12-31,18300
HUILA,PITALITO,32,341551002260,41551,2015-12-31,3101,2375590.8,2015-12-31,34000
ANTIOQUIA,BELLO,12,105088001415,5088,2015-12-31,3101,890846.55,2015-12-31,34000
BOYACA,EL COCUY,3,115244000012,15244,2015-12-31,3101,222711.63,2015-12-31,34000
BOGOTA,"BOGOTA, D.C.",39,111001094889,11001,2014-12-31,2344,4616162.13,2014-12-31,18300
SUCRE,OVEJAS,17,270508000020,70508,2015-12-31,3101,1262032.61,2015-12-31,34000
ATLANTICO,SOLEDAD,74,108758001852,8758,2014-12-31,2344,8758871.73,2014-12-31,18300
CORDOBA,MONTERIA,14,123001000025,23001,2015-12-31,3101,1039320.97,2015-12-31,34000
CUNDINAMARCA,CHIA,20,325175000026,25175,2015-12-31,3101,1484744.25,2015-12-31,34000
SANTANDER,PUERTO WILCHES,78,168575000329,68575,2016-12-31,3979,6906304.47,2016-12-31,48000
CORDOBA,PLANETA RICA,2,123555000264,23555,2016-12-31,3979,177084.73,2016-12-31,48000
TOLIMA,SUAREZ,35,173770000019,73770,2016-12-31,3979,3098982.77,2016-12-31,48000
ATLANTICO,SABANALARGA,43,408638000881,8638,2015-12-31,3101,3192200.14,2015-12-31,34000
BOYACA,SOGAMOSO,42,315759000243,15759,2014-12-31,2344,4971251.52,2014-12-31,18300
CESAR,CHIRIGUANA,23,220178000985,20178,2016-12-31,3979,2036474.39,2016-12-31,48000
BOYACA,TUNJA,7,115001002807,15001,2015-12-31,3101,519660.48,2015-12-31,34000
MAGDALENA,SANTA MARTA,30,147001004817,47001,2014-12-31,2344,3550893.94,2014-12-31,18300
BOYACA,PACHAVITA,29,315511000018,15511,2014-12-31,2344,3432530.81,2014-12-31,18300
NORTE DE SANTANDER,CUCUTA,32,354001001856,54001,2016-12-31,3979,2833355.68,2016-12-31,48000
NORTE DE SANTANDER,CUCUTA,13,354001012173,54001,2015-12-31,3101,965083.76,2015-12-31,34000
CALDAS,PACORA,13,217513000145,17513,2014-12-31,2344,1538720.71,2014-12-31,18300
SANTANDER,BUCARAMANGA,32,168001001947,68001,2014-12-31,2344,3787620.21,2014-12-31,18300
ATLANTICO,BARANOA,11,108078000100,8078,2015-12-31,3101,816609.33,2015-12-31,34000
ATLANTICO,BARRANQUILLA,26,108001003688,8001,2015-12-31,3101,1930167.52,2015-12-31,34000
META,GRANADA,6,150313000097,50313,2015-12-31,3101,445423.27,2015-12-31,34000
CORDOBA,MONTELIBANO,31,223466003092,23466,2015-12-31,3101,2301353.59,2015-12-31,34000
CAUCA,CALDONO,31,219137000069,19137,2016-12-31,3979,2744813.31,2016-12-31,48000
BOYACA,SOGAMOSO,3,315759002556,15759,2016-12-31,3979,265627.09,2016-12-31,48000
ATLANTICO,SOLEDAD,18,308758003021,8758,2015-12-31,3101,1336269.82,2015-12-31,34000
ANTIOQUIA,MUTATA,34,105480000010,5480,2016-12-31,3979,3010440.41,2016-12-31,48000
CESAR,PELAYA,21,120550005633,20550,2016-12-31,3979,1859389.66,2016-12-31,48000
CASANARE,YOPAL,23,385001001506,85001,2015-12-31,3101,1707455.89,2015-12-31,34000
RISARALDA,DOSQUEBRADAS,1,366170000085,66170,2016-12-31,3979,88542.36,2016-12-31,48000
CORDOBA,MONTELIBANO,11,223466002321,23466,2015-12-31,3101,816609.33,2015-12-31,34000
CALDAS,MANIZALES,13,117001002567,17001,2016-12-31,3979,1151050.74,2016-12-31,48000
ATLANTICO,BARRANQUILLA,27,108001078793,8001,2015-12-31,3101,2004404.74,2015-12-31,34000
SANTANDER,BUCARAMANGA,10,168001002579,68001,2016-12-31,3979,885423.65,2016-12-31,48000
BOGOTA,"BOGOTA, D.C.",236,111001065234,11001,2018-12-31,5855,3436322.67,2018-12-31,265000
BOLIVAR,CARTAGENA,218,313001002714,13001,2018-12-31,5855,3174230.26,2018-12-31,265000
CUNDINAMARCA,GUATAQUI,1,0,25324,2020-12-31,8046,18146.23,2020-12-31,64500
BOLIVAR,CARTAGENA,645,313001001181,13001,2018-12-31,5855,9391644.59,2018-12-31,265000
CORDOBA,CERETE,142,323162001781,23162,2018-12-31,5855,2067617.87,2018-12-31,265000
VALLE DEL CAUCA,GUADALAJARA DE BUGA,2,0,76111,2020-12-31,8046,36292.46,2020-12-31,64500
SANTANDER,GIRON,40,368307000749,68307,2017-12-31,4780,582427.57,2017-12-31,160000
CORDOBA,CERETE,311,123162001528,23162,2018-12-31,5855,4528374.37,2018-12-31,265000
ANTIOQUIA,ITAGUI,712,105360000415,5360,2017-12-31,4780,10367210.77,2017-12-31,160000
LA GUAJIRA,RIOHACHA,80,144001001843,44001,2018-12-31,5855,1164855.14,2018-12-31,265000
ANTIOQUIA,HELICONIA,1,0,5347,2020-12-31,8046,18146.23,2020-12-31,64500
QUINDIO,CALARCA,288,0,63130,2020-12-31,8046,5226114.0,2020-12-31,64500
BOGOTA,"BOGOTA, D.C.",571,111001014001,11001,2018-12-31,5855,8314153.58,2018-12-31,265000
CAUCA,POPAYAN,88,119001002551,19001,2018-12-31,5855,1281340.65,2018-12-31,265000
VALLE DEL CAUCA,CALI,701,176001001702,76001,2017-12-31,4780,10207043.19,2017-12-31,160000
SANTANDER,BUCARAMANGA,96,168001000550,68001,2018-12-31,5855,1397826.17,2018-12-31,265000
SANTANDER,BUCARAMANGA,444,168001000398,68001,2018-12-31,5855,6464946.04,2018-12-31,265000
SANTANDER,SIMACOTA,5,0,68745,2020-12-31,8046,90731.15,2020-12-31,64500
QUINDIO,ARMENIA,288,163001000728,63001,2018-12-31,5855,4193478.51,2018-12-31,265000
BOGOTA,"BOGOTA, D.C.",96,111001015776,11001,2018-12-31,5855,1397826.17,2018-12-31,265000
ANTIOQUIA,CACERES,200,0,5120,2020-12-31,8046,3629246.0,2020-12-31,64500
RISARALDA,GUATICA,24,166318000650,66318,2016-12-31,3979,2125016.76,2016-12-31,48000
LA GUAJIRA,MAICAO,2,144430000031,44430,2015-12-31,3101,148474.42,2015-12-31,34000
TOLIMA,ESPINAL,12,373268001596,73268,2015-12-31,3101,890846.55,2015-12-31,34000
BOYACA,SOTAQUIRA,25,115763000291,15763,2014-12-31,2344,2959078.28,2014-12-31,18300
CORDOBA,MONTELIBANO,5,123466000382,23466,2015-12-31,3101,371186.06,2015-12-31,34000
CESAR,VALLEDUPAR,20,120001069246,20001,2014-12-31,2344,2367262.63,2014-12-31,18300
SANTANDER,BARRANCABERMEJA,1,168081000873,68081,2015-12-31,3101,74237.21,2015-12-31,34000
BOYACA,DUITAMA,29,215238000331,15238,2014-12-31,2344,3432530.81,2014-12-31,18300
VALLE DEL CAUCA,BUENAVENTURA,12,376109008290,76109,2015-12-31,3101,890846.55,2015-12-31,34000
CAUCA,GUACHENE,1,219142000131,19300,2014-12-31,2344,118363.13,2014-12-31,18300
ATLANTICO,SOLEDAD,16,108758000163,8758,2016-12-31,3979,1416677.84,2016-12-31,48000
ARAUCA,TAME,1,281794000564,81794,2015-12-31,3101,74237.21,2015-12-31,34000
PUTUMAYO,VALLE DEL GUAMUEZ,3,286865001739,86865,2016-12-31,3979,265627.09,2016-12-31,48000
MAGDALENA,ARACATACA,27,147053000046,47053,2014-12-31,2344,3195804.55,2014-12-31,18300
SANTANDER,GIRON,13,168307000839,68307,2016-12-31,3979,1151050.74,2016-12-31,48000
VALLE DEL CAUCA,BUENAVENTURA,23,176109000583,76109,2015-12-31,3101,1707455.89,2015-12-31,34000
NARI�O,PASTO,15,252001006656,52001,2016-12-31,3979,1328135.47,2016-12-31,48000
TOLIMA,IBAGUE,20,173001000341,73001,2016-12-31,3979,1770847.3,2016-12-31,48000
CAUCA,CAJIBIO,4,219130000438,19130,2015-12-31,3101,296948.85,2015-12-31,34000
ANTIOQUIA,RIONEGRO,22,105615000473,5615,2014-12-31,2344,2603988.89,2014-12-31,18300
QUINDIO,CORDOBA,5,163212000091,63212,2016-12-31,3979,442711.82,2016-12-31,48000
BOYACA,AQUITANIA,14,215047000153,15047,2015-12-31,3101,1039320.97,2015-12-31,34000
VALLE DEL CAUCA,CALI,72,376001003542,76001,2016-12-31,3979,6375050.28,2016-12-31,48000
BOYACA,TUNJA,6,315001003476,15001,2014-12-31,2344,710178.78,2014-12-31,18300
SUCRE,COROZAL,24,270215000009,70215,2015-12-31,3101,1781693.1,2015-12-31,34000
PUTUMAYO,ORITO,7,186320000536,86320,2016-12-31,3979,619796.55,2016-12-31,48000
NORTE DE SANTANDER,PUERTO SANTANDER,14,254001004761,54553,2015-12-31,3101,1039320.97,2015-12-31,34000
CALDAS,ANSERMA,39,117042000552,17042,2016-12-31,3979,3453152.23,2016-12-31,48000
TOLIMA,IBAGUE,52,173001001088,73001,2014-12-31,2344,6154882.84,2014-12-31,18300
ANTIOQUIA,ENVIGADO,17,205001013514,5266,2016-12-31,3979,1505220.2,2016-12-31,48000
MAGDALENA,PLATO,20,147555000295,47555,2014-12-31,2344,2367262.63,2014-12-31,18300
SUCRE,COROZAL,18,170215000284,70215,2014-12-31,2344,2130536.36,2014-12-31,18300
SANTANDER,PIEDECUESTA,10,168547000551,68547,2016-12-31,3979,885423.65,2016-12-31,48000
SANTANDER,GIRON,124,168307000537,68307,2016-12-31,3979,10979253.27,2016-12-31,48000
MAGDALENA,PLATO,95,147555000295,47555,2016-12-31,3979,8411524.68,2016-12-31,48000
CHOCO,EL LITORAL DEL SAN JUAN,5,227361002185,27250,2014-12-31,2344,591815.65,2014-12-31,18300
SUCRE,SAN JUAN DE BETULIA,236,270702000227,70702,2018-12-31,5855,3436322.67,2018-12-31,265000
RISARALDA,PEREIRA,358,266001000501,66001,2018-12-31,5855,5212726.76,2018-12-31,265000
CUNDINAMARCA,SIBATE,1117,125740000346,25740,2018-12-31,5855,16264289.94,2018-12-31,265000
NARI�O,SAMANIEGO,100,152678000447,52678,2017-12-31,4780,1456068.92,2017-12-31,160000
RISARALDA,LA VIRGINIA,19,0,66400,2020-12-31,8046,344778.4,2020-12-31,64500
MAGDALENA,SANTA MARTA,543,147001000005,47001,2017-12-31,4780,7906454.28,2017-12-31,160000
RISARALDA,PEREIRA,259,166001000794,66001,2018-12-31,5855,3771218.52,2018-12-31,265000
ANTIOQUIA,ITAGUI,16,0,5360,2020-12-31,8046,290339.7,2020-12-31,64500
SANTANDER,HATO,1,0,68344,2020-12-31,8046,18146.23,2020-12-31,64500
CHOCO,QUIBDO,97,127001003950,27001,2018-12-31,5855,1412386.86,2018-12-31,265000
ARAUCA,ARAUCA,275,0,81001,2020-12-31,8046,4990214.0,2020-12-31,64500
SUCRE,GALERAS,199,170235000108,70235,2017-12-31,4780,2897577.16,2017-12-31,160000
SUCRE,MAJAGUAL,27,0,70429,2020-12-31,8046,489948.2,2020-12-31,64500
TOLIMA,IBAGUE,386,173001001088,73001,2017-12-31,4780,5620426.06,2017-12-31,160000
